Date;TransactionID_count;TransactionID_nunique;CustomerID_count;CustomerID_nunique;ProductID_count;ProductID_nunique;Age_mean;Age_std;Age_min;Age_max;Income_mean;Income_std;StoreID_count;StoreID_nunique;Qty_sum;Qty_mean;TotalAmount_sum;TotalAmount_mean;TotalAmount_std;Price_x_mean;Price_x_std;ProductID_P1;ProductID_P10;ProductID_P2;ProductID_P3;ProductID_P4;ProductID_P5;ProductID_P6;ProductID_P7;ProductID_P8;ProductID_P9;Age_0;Age_2;Age_3;Age_18;Age_19;Age_20;Age_21;Age_22;Age_23;Age_24;Age_25;Age_26;Age_27;Age_28;Age_29;Age_30;Age_31;Age_32;Age_33;Age_34;Age_35;Age_36;Age_37;Age_38;Age_39;Age_40;Age_41;Age_42;Age_43;Age_44;Age_45;Age_46;Age_47;Age_48;Age_49;Age_50;Age_51;Age_52;Age_53;Age_54;Age_55;Age_56;Age_57;Age_58;Age_59;Age_60;Age_61;Age_62;Age_65;Age_66;Age_68;Age_69;Age_70;Age_72;StoreID_1;StoreID_2;StoreID_3;StoreID_4;StoreID_5;StoreID_6;StoreID_7;StoreID_8;StoreID_9;StoreID_10;StoreID_11;StoreID_12;StoreID_13;StoreID_14;StoreName_Bonafid;StoreName_Buana;StoreName_Buana Indah;StoreName_Gita Ginara;StoreName_Harapan Baru;StoreName_Lingga;StoreName_Prestasi Utama;StoreName_Priangan;StoreName_Prima Kelapa Dua;StoreName_Prima Kota;StoreName_Prima Tendean;StoreName_Sinar Harapan;GroupStore_Buana;GroupStore_Gita;GroupStore_Harapan Baru;GroupStore_Lingga;GroupStore_Prestasi;GroupStore_Priangan;GroupStore_Prima;Type_General Trade;Type_Modern Trade;Latitude_-1,26916;Latitude_-2,990934;Latitude_-3,654703;Latitude_-5,135399;Latitude_-5,45;Latitude_-6,2;Latitude_-6,914864;Latitude_-6,966667;Latitude_-7,250445;Latitude_-7,797068;Latitude_0,533505;Latitude_3,316694;Latitude_3,597031;Latitude_5,54829;Longitude_101,447403;Longitude_104,756554;Longitude_105,26667;Longitude_106,816666;Longitude_107,608238;Longitude_110,370529;Longitude_110,416664;Longitude_112,768845;Longitude_114,590111;Longitude_116,825264;Longitude_119,42379;Longitude_128,190643;Longitude_95,323753;Longitude_98,678513;Marital Status_Married;Marital Status_Single;Gender_0;Gender_1;Product Name_Cashew;Product Name_Cheese Stick;Product Name_Choco Bar;Product Name_Coffee Candy;Product Name_Crackers;Product Name_Ginger Candy ;Product Name_Oat;Product Name_Potato Chip;Product Name_Thai Tea;Product Name_Yoghurt
2022-06-12;11;11;11;11;11;5;42.09090909090909;12.19388818592778;25;62;761.2727272727273;497.74292378879494;11;9;51;4.636363636363637;323200;29381.81818181818;16713.935394264165;6581.818181818182;3408.7587716992184;0;0;3;0;1;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;2;2;1;1;0;0;1;1;1;2;1;1;0;1;1;0;2;2;1;2;1;3;0;2;8;3;1;1;0;1;0;0;1;1;0;1;2;1;2;0;2;1;0;0;1;1;1;0;1;1;1;0;0;2;9;2;4;7;0;0;0;3;0;3;0;1;3;1
2022-06-13;7;7;7;7;7;5;37.57142857142857;10.564991605252114;25;54;979.1428571428571;582.6469567332143;7;6;30;4.285714285714286;214400;30628.571428571428;16531.355488456302;7971.428571428572;3462.520414242726;0;0;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;1;1;0;1;2;0;0;0;0;1;1;1;0;0;0;2;0;2;1;1;2;1;0;5;2;0;1;0;1;1;0;0;0;2;0;1;0;0;1;1;1;1;0;0;0;0;2;0;0;1;0;1;0;6;1;3;4;0;0;0;1;2;1;0;2;1;0
2022-06-14;15;15;15;15;15;9;45.13333333333333;14.121243706186924;21;69;913.0;598.5666211876503;15;9;49;3.2666666666666666;523400;34893.333333333336;22448.24099588927;11246.666666666666;4680.94414570801;1;2;1;3;2;1;1;0;3;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;2;1;1;0;2;2;2;1;0;0;1;0;3;0;2;3;2;0;0;2;0;0;1;1;2;2;5;2;1;2;1;0;4;9;6;3;0;0;2;0;2;1;0;2;1;1;2;0;1;1;0;0;2;1;1;0;2;2;3;2;0;1;0;13;2;7;8;1;2;1;0;3;1;3;2;1;1
2022-06-15;13;13;13;12;13;8;36.23076923076923;11.691548558352213;19;57;834.6153846153846;603.6997789273431;13;11;43;3.3076923076923075;371400;28569.23076923077;14340.814982384172;9953.846153846154;4749.66935421393;0;0;1;2;2;2;1;2;2;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;2;0;0;1;1;0;1;1;1;1;2;2;1;1;0;1;1;1;1;1;3;3;1;1;1;1;3;8;5;1;0;0;1;1;1;1;2;1;1;1;2;1;0;1;0;1;1;1;1;2;1;2;1;1;0;0;1;9;4;9;4;1;0;0;2;2;1;2;2;2;1
2022-06-16;13;13;13;13;13;7;44.0;16.026020508327488;18;61;934.2307692307693;924.1956100528857;13;10;47;3.6153846153846154;449400;34569.230769230766;20978.33742281883;9700.0;3904.484601070928;0;1;0;3;2;2;1;3;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;1;2;1;0;2;1;2;1;1;1;0;0;1;0;2;2;1;2;1;0;1;1;0;2;2;3;2;2;2;0;2;9;4;0;1;2;0;0;0;1;2;1;1;1;2;1;1;1;1;0;0;1;1;2;1;2;0;0;2;1;1;10;3;9;4;1;1;0;3;3;0;0;2;2;1
2022-06-17;17;17;17;17;17;9;41.470588235294116;8.581358044176511;29;62;724.5882352941177;569.419886685512;17;10;65;3.823529411764706;495800;29164.70588235294;17571.17458995238;8558.823529411764;5360.860334816769;0;1;4;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;3;2;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;2;2;1;0;1;5;0;0;2;1;0;2;0;1;2;0;2;1;1;1;6;2;1;2;2;5;2;3;10;7;0;0;0;2;2;1;1;0;1;1;5;2;1;1;5;0;2;1;1;1;0;1;2;0;2;0;1;1;16;1;12;5;1;1;0;1;1;4;2;2;4;1
2022-06-18;16;16;16;16;16;7;36.5625;12.997275355499195;22;70;688.375;466.3254764646684;16;9;58;3.625;445300;27831.25;16333.512328951172;8568.75;5032.920788832928;1;0;2;1;0;5;0;1;4;2;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;1;2;0;0;4;0;1;1;0;0;1;0;0;1;0;6;1;0;3;2;1;1;0;2;0;6;2;0;6;4;12;0;1;4;2;0;1;3;1;1;2;1;0;0;0;1;1;0;1;3;2;1;1;0;0;2;4;0;0;11;5;9;7;0;0;1;1;1;2;4;0;5;2
2022-06-19;15;15;15;15;15;7;38.266666666666666;9.323293920273539;19;54;1098.0;861.5908873374051;15;9;50;3.3333333333333335;368100;24540.0;12639.382896328443;8813.333333333334;5052.420447760893;1;1;5;2;0;0;0;1;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;1;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;3;1;1;0;1;0;2;0;0;1;2;1;3;1;2;0;0;2;3;1;2;4;3;1;2;2;8;7;0;1;1;2;2;2;0;2;0;0;0;1;1;3;0;1;2;2;0;0;2;0;1;0;2;1;3;1;11;4;7;8;0;1;1;1;2;5;3;0;0;2
2022-06-20;10;10;10;10;10;5;36.0;10.46687897873839;22;54;727.6;541.8661581362443;10;5;37;3.7;296200;29620.0;17594.05202523474;8360.0;3901.90836500409;0;0;2;0;0;1;0;5;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;0;0;0;4;0;0;0;0;3;1;0;4;0;1;0;1;0;0;4;1;0;4;1;4;6;0;0;1;0;4;0;0;0;0;1;0;0;3;1;0;0;4;0;0;1;0;0;0;0;0;1;1;3;8;2;8;2;0;0;0;5;0;2;1;0;1;1
2022-06-21;14;14;14;14;14;8;44.07142857142857;10.351248796563228;22;58;1215.0;954.9220668966415;14;8;40;2.857142857142857;387500;27678.571428571428;17764.622517430907;10735.714285714286;5602.418041532416;0;1;3;1;3;1;2;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;3;0;2;1;0;0;1;0;1;1;0;0;1;0;4;1;1;0;4;0;2;0;2;2;4;1;1;4;5;9;0;1;1;3;1;0;0;1;1;4;0;0;0;2;0;1;1;0;0;4;1;1;0;0;3;1;2;0;10;4;7;7;2;1;0;0;1;3;2;3;1;1
2022-06-22;20;20;20;19;20;8;39.1;13.764561667366557;19;61;830.5;739.084106032239;20;9;66;3.3;633100;31655.0;18931.60751647611;10605.0;5451.0718405214875;0;1;5;1;2;0;3;4;3;1;0;0;0;0;2;0;0;1;0;1;0;1;0;0;0;0;0;1;1;2;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;0;0;0;0;0;0;3;0;1;0;1;2;0;5;0;2;0;2;2;2;1;2;0;0;2;2;2;2;0;1;3;5;2;1;7;2;2;2;4;12;8;2;2;0;2;2;3;0;0;1;1;0;0;2;5;0;2;2;3;0;1;0;1;0;2;2;0;5;2;16;4;8;12;3;1;0;4;1;5;3;2;0;1
2022-06-23;15;15;15;15;15;10;37.666666666666664;11.739230119966292;19;59;610.2;535.9451197917296;15;11;52;3.466666666666667;528700;35246.666666666664;16622.225511416364;11273.333333333334;4936.086747713453;1;1;1;3;1;1;2;1;3;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;1;1;2;1;3;0;1;0;1;1;1;1;1;4;0;0;0;1;1;4;2;2;2;4;3;0;2;9;6;1;0;2;2;0;1;0;1;1;1;3;1;1;1;3;0;0;1;0;1;1;1;1;1;2;2;1;1;10;5;8;7;2;1;1;1;3;1;3;1;1;1
2022-06-24;18;18;18;18;18;9;43.94444444444444;13.700460371063631;20;60;874.6111111111111;626.1918648736879;18;10;62;3.4444444444444446;520200;28900.0;19973.865277347973;9305.555555555555;4587.12677240817;2;3;2;3;1;3;0;1;2;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;3;2;0;2;1;0;0;3;2;1;1;2;1;2;2;0;0;2;4;1;1;3;2;0;1;2;2;2;4;2;1;5;8;10;2;1;3;1;1;0;3;0;2;2;1;0;2;0;1;1;1;0;3;2;0;2;0;2;1;3;0;2;15;3;9;9;0;3;2;1;3;2;2;1;3;1
2022-06-25;17;17;17;17;17;9;43.8235294117647;10.754274116122662;22;59;953.5882352941177;531.3869892582441;17;9;73;4.294117647058823;619400;36435.294117647056;23015.265074958148;9188.235294117647;4200.13130046865;2;1;3;2;2;1;0;2;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;2;1;0;0;0;0;3;1;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;3;3;3;0;1;0;1;1;0;0;1;3;6;1;1;1;0;0;3;0;2;6;6;1;1;1;9;8;0;1;3;3;1;0;1;1;1;0;0;0;3;3;0;1;1;0;1;0;1;1;0;0;3;3;3;3;13;4;8;9;0;1;2;2;2;3;2;2;1;2
2022-06-26;17;17;17;17;17;9;43.35294117647059;14.945489187672097;20;61;687.2352941176471;585.4190304187853;17;9;64;3.764705882352941;559000;32882.35294117647;17231.085111438777;9941.176470588236;4567.1461033573;3;1;2;0;2;2;1;2;2;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;1;3;3;0;0;1;0;2;1;1;4;3;0;0;0;0;5;2;2;3;4;6;0;0;13;4;0;3;3;1;0;0;0;1;1;0;3;2;1;2;3;3;0;0;0;0;1;1;2;0;1;3;2;1;14;3;13;4;1;1;3;2;0;2;2;2;2;2
2022-06-27;16;16;16;16;16;9;46.5;11.360751148875089;23;65;1047.5;451.8033495522877;16;11;65;4.0625;600800;37550.0;21449.786323722048;9943.75;3979.6094867042752;2;2;2;1;4;1;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;2;0;1;1;2;3;1;2;0;1;2;0;1;2;3;2;1;1;1;2;3;0;1;2;5;2;3;9;7;1;3;1;1;2;1;1;0;0;1;2;2;1;0;2;3;2;1;1;1;0;0;2;1;1;1;0;1;13;3;11;5;0;2;2;1;1;2;1;4;1;2
2022-06-28;14;14;14;13;14;9;38.42857142857143;10.896112826383302;22;53;721.1428571428571;395.7697188134412;14;10;42;3.0;383100;27364.285714285714;19825.298800458786;10578.57142857143;5232.469423105716;2;1;2;1;0;1;2;1;2;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;3;1;2;0;2;1;0;0;1;3;2;2;2;0;1;0;2;0;2;4;2;3;2;1;9;5;0;2;1;1;2;0;0;1;1;1;1;0;3;1;1;2;2;0;0;1;1;1;0;0;1;1;1;3;10;4;8;6;2;1;2;1;1;2;2;0;1;2
2022-06-29;9;9;9;9;9;5;37.888888888888886;11.773322008299573;21;53;883.8888888888889;560.6292100052503;9;7;40;4.444444444444445;370200;41133.333333333336;24660.08921313952;9255.555555555555;2392.232801751907;2;0;0;1;2;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;1;1;0;0;0;0;0;1;1;2;1;1;0;0;1;0;1;2;0;1;0;2;2;0;1;0;1;3;4;5;1;0;0;1;1;1;2;0;2;0;0;1;0;0;0;0;1;1;2;0;0;2;1;1;1;0;0;0;7;2;5;4;0;0;2;0;1;0;0;2;1;3
2022-06-30;9;9;9;8;9;6;38.111111111111114;7.736996258956774;25;53;998.4444444444445;248.60717563613844;9;7;27;3.0;253400;28155.555555555555;15517.660190176153;10555.555555555555;5379.384516631784;0;1;0;0;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;2;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;2;0;2;2;1;2;1;1;0;2;6;3;1;1;0;1;0;0;0;1;0;2;0;1;0;2;0;1;0;0;0;2;1;0;1;1;1;0;2;0;6;3;5;4;1;1;0;1;0;0;1;2;3;0
2022-07-01;27;27;27;27;27;9;42.7037037037037;13.093788353539756;20;68;779.2592592592592;489.908201180635;27;12;99;3.6666666666666665;875700;32433.333333333332;20006.88343084411;10062.962962962964;4447.224557834501;0;4;3;5;1;2;1;3;3;5;0;0;0;0;0;2;0;0;0;0;0;2;1;0;2;0;0;0;0;0;1;2;0;1;0;1;0;0;1;1;1;0;0;0;1;0;2;1;1;2;1;1;0;2;0;0;0;0;0;0;1;0;0;0;2;2;2;0;3;0;2;2;2;3;4;2;1;2;3;1;2;0;3;2;2;2;2;2;2;6;3;3;5;2;6;2;6;17;10;1;2;2;0;2;2;2;0;3;2;4;2;3;2;4;2;2;2;2;2;0;3;2;1;0;2;2;3;21;6;11;16;1;4;0;3;5;3;3;1;2;5
2022-07-02;14;14;14;14;14;8;44.0;12.359985063471184;23;61;706.0714285714286;436.01066752752985;14;9;50;3.5714285714285716;444900;31778.571428571428;22267.333043701503;9164.285714285714;3728.18931981674;1;1;0;3;2;3;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;1;0;2;0;2;3;0;1;1;1;1;1;2;0;3;2;1;1;1;0;2;0;3;1;3;2;1;1;3;8;6;1;1;2;0;1;2;1;0;1;0;0;2;3;0;0;1;1;2;1;0;0;1;2;1;0;2;0;3;13;1;11;3;0;1;1;1;3;0;1;2;3;2
2022-07-03;16;16;16;16;16;9;35.6875;13.159122311157383;20;61;824.875;956.2350390986517;16;9;56;3.5;508500;31781.25;20091.663901562093;9537.5;4083.4421754201444;1;1;1;2;0;2;1;3;1;4;0;0;0;0;0;1;0;1;3;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;1;0;2;2;3;2;0;3;2;0;0;1;2;2;1;0;1;4;5;0;2;1;4;2;2;11;5;3;2;1;0;2;1;1;0;0;0;2;2;0;2;2;2;2;1;1;0;0;0;2;3;0;1;2;0;9;7;8;8;1;1;1;3;2;1;1;0;2;4
2022-07-04;8;8;8;8;8;6;47.25;13.656500283747663;31;66;671.5;221.13215182652334;8;7;40;5.0;312400;39050.0;26003.461308064354;7937.5;3983.8737429793127;0;1;1;1;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;2;1;0;0;0;0;1;0;1;1;2;0;0;1;0;0;0;1;1;1;3;1;1;1;0;0;2;5;3;1;0;0;1;0;1;0;0;1;1;0;2;0;1;0;0;0;1;0;1;0;1;2;1;1;0;1;0;7;1;1;7;0;1;0;1;1;1;0;0;2;2
2022-07-05;14;14;14;14;14;9;42.285714285714285;12.418525686239096;27;72;711.6428571428571;728.1968887541396;14;9;47;3.357142857142857;457900;32707.14285714286;24169.162306406208;10650.0;5291.030145444269;1;3;1;1;1;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;2;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;0;2;0;0;0;0;1;1;0;1;2;0;4;0;1;1;2;2;0;1;3;0;4;0;1;5;4;10;0;0;2;2;1;2;1;2;1;2;0;1;0;0;0;0;1;2;1;2;2;1;1;0;2;2;0;0;13;1;7;7;1;3;1;0;1;1;2;1;3;1
2022-07-06;13;13;13;13;13;7;43.76923076923077;13.614660273358801;21;65;898.9230769230769;503.065512887149;13;9;48;3.6923076923076925;408300;31407.69230769231;21440.011720241728;8769.23076923077;4134.88907859784;1;0;0;2;1;4;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;1;2;0;2;1;1;1;1;0;0;0;0;2;2;0;1;0;0;2;0;2;1;2;2;1;1;2;1;2;0;2;5;4;9;0;0;1;1;2;2;1;0;2;2;0;1;0;1;0;0;2;2;1;2;0;2;1;0;1;1;1;0;10;3;5;8;0;0;1;1;2;0;2;1;4;2
2022-07-07;19;19;19;18;19;10;36.8421052631579;12.2032015739711;19;59;939.6315789473684;758.8600522806353;19;9;67;3.526315789473684;660500;34763.15789473684;18129.509723294163;10405.263157894737;4589.659111549999;1;2;1;1;1;3;1;4;3;2;0;0;0;0;2;0;0;0;0;0;0;3;0;0;1;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;1;1;0;2;3;0;1;3;0;1;1;0;0;1;3;1;3;3;1;0;6;1;0;0;4;1;3;3;1;0;7;9;10;1;1;1;2;0;0;6;1;0;1;0;3;3;0;0;1;0;0;6;1;1;0;3;1;2;1;0;3;15;4;9;10;1;2;1;4;1;1;3;1;3;2
2022-07-08;13;13;13;13;13;8;35.76923076923077;9.531997396085165;24;52;785.7692307692307;413.77150575451543;13;8;46;3.5384615384615383;351200;27015.384615384617;14403.867892215976;8815.384615384615;4693.4078155511825;0;1;3;2;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;1;2;0;0;0;3;0;1;0;0;1;1;0;1;3;1;3;1;0;2;1;1;2;1;3;1;4;7;6;0;3;0;1;1;0;3;1;0;1;0;1;0;2;0;3;1;0;3;1;1;0;1;0;1;0;2;0;10;3;7;6;1;1;0;2;2;3;0;2;1;1
2022-07-09;14;14;14;14;14;6;43.714285714285715;16.84969103313434;0;62;1123.642857142857;546.085032423855;14;10;44;3.142857142857143;479800;34271.42857142857;22267.82530818948;11757.142857142857;5513.579639359573;0;1;0;2;0;3;3;0;3;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;4;0;1;0;1;0;1;2;0;1;2;0;1;1;4;1;0;1;1;1;1;2;2;2;4;1;0;3;7;7;2;1;0;4;0;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;0;2;4;0;1;1;12;2;5;9;3;1;0;0;2;0;3;0;3;2
2022-07-10;9;9;9;9;9;6;40.55555555555556;13.620858188006283;23;62;720.0;497.9048603900147;9;6;34;3.7777777777777777;223500;24833.333333333332;24610.77000014425;7766.666666666667;3837.642505497353;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;1;0;0;1;1;0;0;3;0;0;2;0;0;1;0;0;1;0;2;0;5;1;0;2;0;1;8;1;0;1;0;0;0;0;0;2;3;1;1;0;0;1;1;1;0;0;0;1;2;3;0;0;0;0;1;0;7;2;7;2;0;1;1;0;3;1;0;1;2;0
2022-07-11;9;9;9;9;9;7;43.333333333333336;11.543396380615196;25;55;1084.4444444444443;620.2705278971247;9;7;29;3.2222222222222223;299900;33322.22222222222;21831.501195392964;10488.888888888889;5082.185662794219;0;1;0;2;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;2;0;0;1;0;0;0;1;1;0;1;0;1;0;3;0;1;0;2;1;0;1;1;0;3;0;1;3;2;7;1;0;1;2;1;1;0;1;0;2;0;0;0;0;0;0;1;1;0;2;1;0;0;1;2;1;0;0;8;1;4;5;1;1;0;0;2;0;1;1;2;1
2022-07-12;14;14;14;14;14;8;36.285714285714285;13.11739052044781;19;60;765.4285714285714;672.9708776743628;14;8;56;4.0;658300;47021.42857142857;19605.500741900458;12407.142857142857;4697.374763666368;1;5;0;1;1;2;2;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;3;0;1;0;2;3;1;0;3;0;2;1;0;2;1;1;0;1;3;3;2;4;0;2;1;2;11;3;3;2;0;0;1;1;1;2;0;0;0;0;1;3;0;2;1;1;1;0;2;0;0;3;0;0;3;1;9;5;10;4;2;5;1;0;1;0;1;1;2;1
2022-07-13;12;12;12;12;12;7;41.083333333333336;10.891684345352097;20;56;1076.4166666666667;579.4320821966867;12;7;56;4.666666666666667;490400;40866.666666666664;23905.318287448976;8891.666666666666;4049.56974893817;1;0;3;1;3;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;2;2;3;0;0;0;0;0;1;2;0;3;0;0;1;2;3;0;1;3;0;5;0;3;9;3;0;3;0;0;0;2;0;1;0;1;2;0;2;1;2;3;0;2;0;1;1;0;0;0;0;0;1;2;10;2;8;4;0;0;1;2;1;3;1;3;0;1
2022-07-14;11;11;11;11;11;7;34.09090909090909;10.903710794537295;19;56;624.5454545454545;591.9110344699385;11;9;29;2.6363636363636362;272000;24727.272727272728;12948.597677670807;11227.272727272728;5558.433396037216;0;2;0;1;1;3;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;1;0;0;2;1;0;0;1;1;0;1;1;2;0;0;1;1;2;1;1;1;2;2;0;1;1;4;6;5;0;0;0;0;1;1;1;1;1;2;1;1;2;0;1;0;1;1;1;2;1;1;1;0;0;0;0;2;8;3;7;4;2;2;0;1;1;0;1;1;3;0
