TransactionID;CustomerID;Date;ProductID;Price_x;Qty;TotalAmount;StoreID;Age;Gender;Marital Status;Income;StoreName;GroupStore;Type;Latitude;Longitude;Product Name;Price_y
TR27424;390;09/04/2022;P7;9400;2;18800;12;20;1;Single;3,7;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Coffee Candy;9400
TR36462;358;09/04/2022;P4;12000;2;24000;12;32;1;Married;3,2;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Potato Chip;12000
TR45940;160;09/04/2022;P3;7500;1;7500;13;48;1;Married;12,57;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR50070;163;09/04/2022;P3;7500;6;45000;7;47;1;Married;6,3;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR51571;219;09/04/2022;P5;4200;5;21000;12;39;0;Single;9,73;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR5344;303;09/04/2022;P3;7500;6;45000;9;45;0;Married;10,34;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Crackers;7500
TR62493;427;09/04/2022;P10;15000;4;60000;6;54;0;Married;16,88;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR65515;404;09/04/2022;P2;3200;4;12800;2;22;0;Single;2,69;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Ginger Candy ;3200
TR68700;13;09/04/2022;P5;4200;3;12600;14;23;0;Single;2,03;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR71562;413;09/04/2022;P8;16000;3;48000;4;31;0;Married;8,8;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR72258;193;09/04/2022;P9;10000;7;70000;9;42;0;Married;20,64;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR14512;322;10/04/2022;P2;3200;3;9600;7;41;0;Married;20,01;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR2849;12;10/04/2022;P7;9400;3;28200;10;2;1;Married;4,94;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR39239;429;10/04/2022;P10;15000;4;60000;7;37;1;Married;8,97;Buana Indah;Buana;General Trade;3,316694;114,590111;Cheese Stick;15000
TR48169;84;10/04/2022;P7;9400;4;37600;3;54;0;Married;18,12;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR52762;31;10/04/2022;P7;9400;2;18800;4;38;0;Married;9,61;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Coffee Candy;9400
TR55266;120;10/04/2022;P1;8800;4;35200;1;30;0;Married;2,48;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR55501;64;10/04/2022;P10;15000;2;30000;1;48;1;Married;7,92;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR60092;411;10/04/2022;P8;16000;3;48000;3;19;1;Single;0;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR60922;297;10/04/2022;P2;3200;6;19200;12;41;1;Married;12,13;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Ginger Candy ;3200
TR71773;363;10/04/2022;P10;15000;2;30000;2;35;0;Married;6,05;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR78733;186;10/04/2022;P4;12000;2;24000;7;34;1;Married;4,02;Buana Indah;Buana;General Trade;3,316694;114,590111;Potato Chip;12000
TR16168;125;11/04/2022;P6;18000;3;54000;5;55;1;Married;12,75;Bonafid;Gita;General Trade;-7,250445;112,768845;Cashew;18000
TR223;193;11/04/2022;P10;15000;5;75000;6;42;0;Married;20,64;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR27000;326;11/04/2022;P9;10000;3;30000;14;24;1;Single;2,69;Priangan;Priangan;Modern Trade;-5,45;105,26667;Yoghurt;10000
TR3913;7;11/04/2022;P4;12000;3;36000;13;31;0;Married;4,57;Buana;Buana;General Trade;-1,26916;116,825264;Potato Chip;12000
TR45043;254;11/04/2022;P1;8800;2;17600;2;58;0;Single;6,05;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR53993;374;11/04/2022;P3;7500;2;15000;11;32;0;Single;5,4;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR68958;352;11/04/2022;P10;15000;1;15000;5;69;0;Single;6,15;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR74606;102;11/04/2022;P5;4200;4;16800;3;39;0;Married;6,44;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR74847;286;11/04/2022;P8;16000;1;16000;3;60;0;Married;6,19;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR74947;423;11/04/2022;P4;12000;2;24000;11;22;0;Married;3,55;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Potato Chip;12000
TR85314;211;11/04/2022;P5;4200;4;16800;14;29;0;Married;3,54;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR95763;427;11/04/2022;P5;4200;5;21000;7;54;0;Married;16,88;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR96762;110;11/04/2022;P2;3200;4;12800;4;19;0;Married;2,41;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Ginger Candy ;3200
TR11320;12;12/04/2022;P9;10000;3;30000;5;2;1;Married;4,94;Bonafid;Gita;General Trade;-7,250445;112,768845;Yoghurt;10000
TR13493;332;12/04/2022;P2;3200;7;22400;5;28;1;Single;6,91;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR15284;431;12/04/2022;P8;16000;1;16000;12;40;1;Married;9,51;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Oat;16000
TR15847;253;12/04/2022;P1;8800;6;52800;4;37;0;Married;4,32;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Choco Bar;8800
TR26926;428;12/04/2022;P5;4200;5;21000;12;60;1;Married;4,49;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR30524;87;12/04/2022;P2;3200;7;22400;5;44;1;Married;9,57;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR30710;271;12/04/2022;P7;9400;6;56400;13;29;0;Married;4,74;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
TR35443;312;12/04/2022;P4;12000;3;36000;3;54;0;Married;18,77;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Potato Chip;12000
TR39557;131;12/04/2022;P6;18000;4;72000;1;25;0;Single;7,12;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cashew;18000
TR43497;140;12/04/2022;P7;9400;3;28200;1;54;0;Married;9,57;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR45641;359;12/04/2022;P7;9400;6;56400;13;46;0;Married;19,99;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
TR45683;74;12/04/2022;P4;12000;4;48000;11;3;1;Married;5,09;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Potato Chip;12000
TR55183;296;12/04/2022;P2;3200;6;19200;8;38;1;Single;3,18;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Ginger Candy ;3200
TR64203;326;12/04/2022;P4;12000;2;24000;6;24;1;Single;2,69;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR66037;401;12/04/2022;P5;4200;3;12600;10;45;0;Married;4,08;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Thai Tea;4200
TR69704;322;12/04/2022;P4;12000;4;48000;9;41;0;Married;20,01;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Potato Chip;12000
TR75017;322;12/04/2022;P5;4200;3;12600;7;41;0;Married;20,01;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR9732;306;12/04/2022;P9;10000;3;30000;4;49;0;Married;16,52;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Yoghurt;10000
TR13714;125;13/04/2022;P6;18000;1;18000;10;55;1;Married;12,75;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cashew;18000
TR20041;169;13/04/2022;P8;16000;2;32000;1;34;0;Married;3,97;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR22982;145;13/04/2022;P1;8800;6;52800;6;37;0;Single;14,59;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Choco Bar;8800
TR24426;26;13/04/2022;P5;4200;5;21000;9;45;1;Married;7,83;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR32403;307;13/04/2022;P7;9400;4;37600;9;31;0;Married;5,22;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR32902;165;13/04/2022;P2;3200;7;22400;1;44;1;Married;14,58;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR41120;381;13/04/2022;P3;7500;4;30000;11;39;0;Married;6,92;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR52428;146;13/04/2022;P5;4200;4;16800;1;27;0;Married;3,16;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR7796;357;13/04/2022;P7;9400;4;37600;14;48;0;Married;18,14;Priangan;Priangan;Modern Trade;-5,45;105,26667;Coffee Candy;9400
TR84302;37;13/04/2022;P8;16000;3;48000;11;51;0;Married;17,11;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Oat;16000
TR89650;86;13/04/2022;P8;16000;3;48000;1;60;1;Married;9,54;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR91337;48;13/04/2022;P9;10000;6;60000;9;32;0;Married;10,62;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR97804;142;13/04/2022;P10;15000;2;30000;1;23;1;Single;1,58;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR1376;331;14/04/2022;P9;10000;6;60000;13;54;0;Married;16,19;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR37937;45;14/04/2022;P3;7500;1;7500;4;53;0;Married;9,25;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Crackers;7500
TR40284;127;14/04/2022;P3;7500;4;30000;13;27;0;Married;2,07;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR42263;89;14/04/2022;P3;7500;2;15000;3;32;0;Married;9,68;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Crackers;7500
TR48311;315;14/04/2022;P4;12000;4;48000;6;29;1;Married;4,18;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR70238;23;14/04/2022;P4;12000;2;24000;13;57;1;Married;12,56;Buana;Buana;General Trade;-1,26916;116,825264;Potato Chip;12000
TR77885;82;14/04/2022;P10;15000;5;75000;12;60;1;Married;6,24;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cheese Stick;15000
TR78994;303;14/04/2022;P5;4200;2;8400;10;45;0;Married;10,34;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Thai Tea;4200
TR83724;88;14/04/2022;P5;4200;4;16800;2;21;0;Single;2,97;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Thai Tea;4200
TR86827;327;14/04/2022;P7;9400;5;47000;10;50;0;Married;12,41;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR92760;295;14/04/2022;P5;4200;5;21000;5;34;0;Married;4,78;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR24634;124;15/04/2022;P3;7500;2;15000;6;28;0;Single;5,12;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Crackers;7500
TR30813;228;15/04/2022;P3;7500;5;37500;10;46;0;Married;11,31;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Crackers;7500
TR34217;73;15/04/2022;P6;18000;4;72000;10;53;0;Married;13,71;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cashew;18000
TR38830;74;15/04/2022;P10;15000;3;45000;4;3;1;Married;5,09;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR48476;105;15/04/2022;P10;15000;2;30000;3;61;0;Married;7,54;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR59273;399;15/04/2022;P9;10000;3;30000;13;52;1;Single;33,77;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR89142;267;15/04/2022;P1;8800;5;44000;11;22;0;Single;0;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Choco Bar;8800
TR93002;324;15/04/2022;P5;4200;4;16800;1;36;1;Married;10,59;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR17958;384;16/04/2022;P10;15000;5;75000;6;59;1;Married;4,42;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR223;154;16/04/2022;P9;10000;3;30000;6;31;0;Married;8,36;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Yoghurt;10000
TR27254;353;16/04/2022;P9;10000;7;70000;3;25;0;Single;1,32;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Yoghurt;10000
TR35193;249;16/04/2022;P9;10000;5;50000;9;47;0;Married;13,34;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR4070;423;16/04/2022;P1;8800;8;70400;9;22;0;Married;3,55;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR60400;46;16/04/2022;P5;4200;4;16800;13;36;1;Married;8,31;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR62440;430;16/04/2022;P3;7500;6;45000;12;55;1;Single;18,37;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR7883;43;16/04/2022;P3;7500;6;45000;1;53;0;Married;16,64;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR84845;167;16/04/2022;P9;10000;4;40000;10;28;1;Married;2,91;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Yoghurt;10000
TR85806;76;16/04/2022;P8;16000;3;48000;12;38;1;Married;7,88;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Oat;16000
TR95986;425;16/04/2022;P10;15000;3;45000;12;58;1;Married;7,22;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cheese Stick;15000
TR96924;34;16/04/2022;P7;9400;5;47000;12;45;0;Married;6,36;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Coffee Candy;9400
TR97114;119;16/04/2022;P10;15000;1;15000;9;26;1;Single;5,54;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR11510;233;17/04/2022;P10;15000;2;30000;13;43;1;Married;5,69;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR25259;280;17/04/2022;P4;12000;1;12000;10;60;1;Married;9,57;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR32800;354;17/04/2022;P6;18000;1;18000;13;53;1;Married;16,94;Buana;Buana;General Trade;-1,26916;116,825264;Cashew;18000
TR34544;389;17/04/2022;P5;4200;5;21000;7;30;1;Married;3,72;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR36123;296;17/04/2022;P5;4200;3;12600;9;38;1;Single;3,18;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR5075;28;17/04/2022;P2;3200;6;19200;10;55;0;Married;6,08;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR65917;120;17/04/2022;P7;9400;6;56400;8;30;0;Married;2,48;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Coffee Candy;9400
TR78331;408;17/04/2022;P1;8800;8;70400;6;34;1;Married;9,45;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Choco Bar;8800
TR83136;268;17/04/2022;P8;16000;1;16000;7;49;1;Single;5,18;Buana Indah;Buana;General Trade;3,316694;114,590111;Oat;16000
TR83303;101;17/04/2022;P2;3200;3;9600;2;61;1;Married;54,2;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Ginger Candy ;3200
TR89342;436;17/04/2022;P9;10000;7;70000;13;51;1;Married;18,89;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR94512;404;17/04/2022;P2;3200;3;9600;12;22;0;Single;2,69;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Ginger Candy ;3200
TR21074;132;18/04/2022;P1;8800;5;44000;13;41;0;Married;17,69;Buana;Buana;General Trade;-1,26916;116,825264;Choco Bar;8800
TR26247;248;18/04/2022;P4;12000;3;36000;6;36;1;Married;5,76;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR4050;225;18/04/2022;P6;18000;1;18000;7;59;1;Married;10,59;Buana Indah;Buana;General Trade;3,316694;114,590111;Cashew;18000
TR64090;352;18/04/2022;P3;7500;2;15000;11;69;0;Single;6,15;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR91977;439;18/04/2022;P5;4200;5;21000;11;35;0;Single;12,34;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR94076;433;18/04/2022;P10;15000;4;60000;5;48;1;Married;11,97;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR94382;13;18/04/2022;P5;4200;3;12600;3;23;0;Single;2,03;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR96225;419;18/04/2022;P3;7500;3;22500;7;38;1;Married;3,86;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR10854;49;19/04/2022;P8;16000;1;16000;2;44;1;Married;13,48;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Oat;16000
TR24761;269;19/04/2022;P3;7500;6;45000;7;39;1;Married;6,3;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR27960;200;19/04/2022;P5;4200;2;8400;2;25;0;Married;2,39;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Thai Tea;4200
TR29707;201;19/04/2022;P1;8800;4;35200;2;57;0;Married;6,87;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR30162;284;19/04/2022;P6;18000;3;54000;6;49;1;Married;11,31;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cashew;18000
TR30585;300;19/04/2022;P5;4200;3;12600;8;25;1;Single;4,22;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR30706;204;19/04/2022;P1;8800;4;35200;2;53;0;Married;9,46;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR3948;62;19/04/2022;P3;7500;1;7500;2;51;1;Married;13,62;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR5623;48;19/04/2022;P5;4200;4;16800;11;32;0;Married;10,62;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR56450;194;19/04/2022;P9;10000;3;30000;7;31;1;Married;4,33;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR81438;224;19/04/2022;P8;16000;3;48000;9;29;0;Married;3,31;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Oat;16000
TR92519;405;19/04/2022;P5;4200;4;16800;4;18;0;Single;0;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR95780;7;19/04/2022;P2;3200;7;22400;13;31;0;Married;4,57;Buana;Buana;General Trade;-1,26916;116,825264;Ginger Candy ;3200
TR98303;443;19/04/2022;P3;7500;1;7500;5;33;1;;9,28;Bonafid;Gita;General Trade;-7,250445;112,768845;Crackers;7500
TR9944;249;19/04/2022;P1;8800;9;79200;3;47;0;Married;13,34;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Choco Bar;8800
TR22734;228;20/04/2022;P6;18000;4;72000;11;46;0;Married;11,31;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cashew;18000
TR39369;437;20/04/2022;P2;3200;4;12800;7;33;1;Married;3,49;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR51352;440;20/04/2022;P8;16000;2;32000;12;40;0;Married;3,47;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Oat;16000
TR56306;237;20/04/2022;P3;7500;4;30000;13;35;1;Married;8,14;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR56568;136;20/04/2022;P4;12000;2;24000;12;28;1;Married;2,96;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Potato Chip;12000
TR63844;301;20/04/2022;P1;8800;2;17600;7;60;0;Married;8,97;Buana Indah;Buana;General Trade;3,316694;114,590111;Choco Bar;8800
TR68783;321;20/04/2022;P2;3200;7;22400;10;45;0;Married;8,03;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR69041;82;20/04/2022;P9;10000;2;20000;11;60;1;Married;6,24;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR77308;347;20/04/2022;P5;4200;4;16800;11;26;1;Single;3,69;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR77884;334;20/04/2022;P2;3200;7;22400;13;70;0;Married;5,99;Buana;Buana;General Trade;-1,26916;116,825264;Ginger Candy ;3200
TR7993;347;20/04/2022;P8;16000;1;16000;1;26;1;Single;3,69;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR8256;29;20/04/2022;P10;15000;4;60000;4;59;1;Married;10,5;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR90873;412;20/04/2022;P2;3200;6;19200;12;18;1;Single;0;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Ginger Candy ;3200
TR14608;426;21/04/2022;P6;18000;1;18000;2;19;0;Single;2,16;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cashew;18000
TR36274;260;21/04/2022;P10;15000;4;60000;2;33;0;Single;6,65;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR38554;6;21/04/2022;P1;8800;5;44000;7;23;0;Married;2,33;Buana Indah;Buana;General Trade;3,316694;114,590111;Choco Bar;8800
TR42571;225;21/04/2022;P8;16000;1;16000;13;59;1;Married;10,59;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR49669;87;21/04/2022;P5;4200;3;12600;6;44;1;Married;9,57;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR52968;446;21/04/2022;P7;9400;6;56400;1;57;0;Married;7,81;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR53529;363;21/04/2022;P5;4200;3;12600;3;35;0;Married;6,05;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR6401;297;21/04/2022;P9;10000;1;10000;7;41;1;Married;12,13;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR78083;98;21/04/2022;P10;15000;5;75000;1;56;0;Married;14,54;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR78949;248;21/04/2022;P9;10000;1;10000;7;36;1;Married;5,76;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR79594;43;21/04/2022;P7;9400;6;56400;2;53;0;Married;16,64;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Coffee Candy;9400
TR80303;229;21/04/2022;P5;4200;3;12600;11;32;0;Married;10,17;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR81147;287;21/04/2022;P8;16000;3;48000;8;36;0;Single;3,7;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Oat;16000
TR83776;374;21/04/2022;P5;4200;4;16800;6;32;0;Single;5,4;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR9458;331;21/04/2022;P7;9400;2;18800;12;54;0;Married;16,19;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Coffee Candy;9400
TR16546;127;22/04/2022;P4;12000;2;24000;2;27;0;Married;2,07;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Potato Chip;12000
TR16758;166;22/04/2022;P9;10000;7;70000;13;33;0;Married;3,33;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR2727;206;22/04/2022;P8;16000;3;48000;10;68;0;Married;8,3;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Oat;16000
TR28093;391;22/04/2022;P1;8800;10;88000;9;26;0;Married;4,98;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR31909;365;22/04/2022;P4;12000;1;12000;1;28;0;Single;6,05;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Potato Chip;12000
TR4358;266;22/04/2022;P3;7500;2;15000;8;72;1;Married;4,72;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Crackers;7500
TR48614;399;22/04/2022;P9;10000;4;40000;13;52;1;Single;33,77;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR523;18;22/04/2022;P8;16000;2;32000;2;47;0;Married;13,6;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Oat;16000
TR54161;11;22/04/2022;P10;15000;4;60000;6;42;0;Married;12,25;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR80135;97;22/04/2022;P7;9400;4;37600;8;51;1;Married;20,22;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Coffee Candy;9400
TR84914;386;22/04/2022;P1;8800;7;61600;4;33;0;Married;6,95;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Choco Bar;8800
TR86142;417;22/04/2022;P5;4200;3;12600;5;47;1;Married;12,75;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR88227;215;22/04/2022;P5;4200;3;12600;12;25;0;Single;5,54;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
